-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.0553418	-0.325166
-0.112967	-0.371266
-0.0732154	-0.434292
-0.0307008	-0.441476
0.0148769	-0.336367
0.126339	-0.20412
0.370562	-0.129352
0.485513	-0.0453955
0.627189	0.102788
0.788992	0.123095
0.90976	0.186518
0.863456	0.259481
0.927376	0.195174
0.927375	0.169571
0.847993	0.20707
0.800977	0.308197
0.864705	0.443396
0.754263	0.74107
0.819974	0.913678
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
1.22691	0.772761
1.03723	0.627917
0.89908	0.52959
0.896313	0.349103
0.882517	0.244682
0.899252	0.138184
0.924566	0.102337
1.0041	0.0637533
0.96886	0.0853457
0.903488	0.191479
0.768064	0.328971
0.813164	0.550974
0.960188	0.927173
1.18793	1.23389
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.10023	0.489479
-0.076513	0.361757
-0.00236693	0.293904
0.198725	0.194254
0.417986	0.125598
0.657379	0.125454
0.72964	0.188137
0.8213	0.249086
0.866971	0.237812
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.3	0.0
-0.20477	-0.403287
-0.106779	-0.302137
0.0327594	-0.24206
0.190173	-0.249206
0.211508	-0.227583
0.305983	-0.178818
0.411514	-0.170577
0.517448	-0.114288
0.543157	-0.0794098
0.575402	-0.0261764
0.613463	0.0536859
0.638226	0.0887897
0.615108	0.0851298
0.591317	0.0774867
0.61765	0.0275869
0.671788	-0.0312806
0.665423	0.0587709
0.763962	0.2138
0.912418	0.455643
1.18953	0.782258
1.36991	1.05155
1.48635	1.23019
1.40136	1.42882
1.4206	1.66812
1.313	1.79379
1.08359	1.78583
0.635786	1.6941
0.288835	1.50591
0.050458	1.28373
-0.0253507	1.05219
-0.00364912	0.92581
0.0816378	0.842076
0.182789	0.728525
0.235477	0.608005
0.336767	0.45031
